Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,AS3D7.gbk,Afa_C58.gbk,Atu_Ach5.gbk
1011_putative_ABC_transpo...fna,,,,,,,,,,,,,,1,0,1
1012_gbh.fna,,,,,,,,,,,,,,1,0,0
1013_pgdA.fna,,,,,,,,,,,,,,1,0,0
1014_MmgE-PrpD_family_pro...fna,,,,,,,,,,,,,,1,0,0
1015_glnH_7.fna,,,,,,,,,,,,,,1,0,0
1016_glnQ_13.fna,,,,,,,,,,,,,,1,0,0
1018_argH.fna,,,,,,,,,,,,,,1,0,0
1019_gcvA_13.fna,,,,,,,,,,,,,,1,0,0
1020_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1021_Acetyltransferase_-G...fna,,,,,,,,,,,,,,1,0,0
1022_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1023_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1024_SMI1_-_KNR4_family_p...fna,,,,,,,,,,,,,,1,0,0
1026_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1027_ohrB_1.fna,,,,,,,,,,,,,,1,0,1
1028_envZ_3.fna,,,,,,,,,,,,,,1,0,1
1029_ompR_5.fna,,,,,,,,,,,,,,1,0,0
1030_dhmA.fna,,,,,,,,,,,,,,1,0,1
1031_pytH.fna,,,,,,,,,,,,,,1,0,1
1032_ykuV.fna,,,,,,,,,,,,,,1,0,1
1033_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1034_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1037_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1038_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1039_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1040_HTH_DNA_binding_doma...fna,,,,,,,,,,,,,,1,0,0
1041_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1042_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1043_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1045_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1046_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1047_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1048_recombination_protei...fna,,,,,,,,,,,,,,1,0,0
1049_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1050_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1051_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1052_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1053_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1054_type_I_restriction_e...fna,,,,,,,,,,,,,,1,0,0
1055_artQ_3.fna,,,,,,,,,,,,,,1,0,1
1056_glnM_1.fna,,,,,,,,,,,,,,1,0,1
1057_glnQ_3.fna,,,,,,,,,,,,,,1,0,1
1058_pah.fna,,,,,,,,,,,,,,1,0,1
1073_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1074_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1075_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1083_GIY-YIG_nuclease_sup...fna,,,,,,,,,,,,,,1,0,0
1091_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1107_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1108_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1109_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1114_slyA_2.fna,,,,,,,,,,,,,,1,0,1
1116_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1135_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1150_Glutathione-dependen...fna,,,,,,,,,,,,,,1,0,1
1159_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1190_rsh_1.fna,,,,,,,,,,,,,,1,0,0
1191_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1196_ompT.fna,,,,,,,,,,,,,,1,0,1
1197_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1218_cph2_1.fna,,,,,,,,,,,,,,1,0,1
1234_acpP_2.fna,,,,,,,,,,,,,,1,0,0
1235_tar_6.fna,,,,,,,,,,,,,,1,0,0
1237_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1238_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1239_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1240_cheW_6.fna,,,,,,,,,,,,,,1,0,0
1241_tsr_6.fna,,,,,,,,,,,,,,1,0,0
1242_bdlA_4.fna,,,,,,,,,,,,,,1,0,0
1243_Blue-light-activated...fna,,,,,,,,,,,,,,1,0,0
1244_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1246_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1247_tar_8.fna,,,,,,,,,,,,,,1,0,0
1248_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1249_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1250_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1251_gmr_7.fna,,,,,,,,,,,,,,1,0,0
1253_cimH.fna,,,,,,,,,,,,,,1,0,0
1254_4-sulfomuconolactone...fna,,,,,,,,,,,,,,1,0,0
1256_DNA-binding_transcri...fna,,,,,,,,,,,,,,1,0,0
1257_sad.fna,,,,,,,,,,,,,,1,0,0
1258_ygbM.fna,,,,,,,,,,,,,,1,0,0
1259_hicd.fna,,,,,,,,,,,,,,1,0,0
1260_yjmC_2.fna,,,,,,,,,,,,,,1,0,0
1261_Tripartite_tricarbox...fna,,,,,,,,,,,,,,1,0,0
1262_Tripartite_tricarbox...fna,,,,,,,,,,,,,,1,0,0
1263_Tripartite_tricarbox...fna,,,,,,,,,,,,,,1,0,0
1264_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1265_acn.fna,,,,,,,,,,,,,,1,0,0
1266_cysA_4.fna,,,,,,,,,,,,,,1,0,0
1267_phnU_2.fna,,,,,,,,,,,,,,1,0,0
1268_Bacterial_extracellu...fna,,,,,,,,,,,,,,1,0,0
1270_mii.fna,,,,,,,,,,,,,,1,0,0
1271_galD_1.fna,,,,,,,,,,,,,,1,0,0
1272_cystine_transporter_...fna,,,,,,,,,,,,,,1,0,0
1273_DNA-binding_transcri...fna,,,,,,,,,,,,,,1,0,0
1274_quiA_2.fna,,,,,,,,,,,,,,1,0,0
1275_Trehalase.fna,,,,,,,,,,,,,,1,0,0
1276_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1277_tfdF_2.fna,,,,,,,,,,,,,,1,0,0
1278_IS66_Orf2_like_prote...fna,,,,,,,,,,,,,,1,0,0
1285_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1286_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1287_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1300_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1301_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1302_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1303_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1304_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1305_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1306_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1307_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1308_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1309_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1310_putative_Mg-2+-_tran...fna,,,,,,,,,,,,,,1,0,0
1312_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1315_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1317_mglB_2.fna,,,,,,,,,,,,,,1,0,0
1318_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1333_Alpha-beta_hydrolase...fna,,,,,,,,,,,,,,1,0,0
1334_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1336_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1337_cspA_1.fna,,,,,,,,,,,,,,1,0,1
1346_Glyoxalase-like_doma...fna,,,,,,,,,,,,,,1,0,0
1347_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1348_fldA.fna,,,,,,,,,,,,,,1,0,0
1349_alkJ_1.fna,,,,,,,,,,,,,,1,0,0
1350_yofA_1.fna,,,,,,,,,,,,,,1,0,0
1352_acuI.fna,,,,,,,,,,,,,,1,0,0
1353_bphP_1.fna,,,,,,,,,,,,,,1,0,0
1355_Blue-light-activated...fna,,,,,,,,,,,,,,1,0,0
1358_cspA_2.fna,,,,,,,,,,,,,,1,0,0
1359_Adenosine_monophosph...fna,,,,,,,,,,,,,,1,0,0
1360_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1361_fitB_1.fna,,,,,,,,,,,,,,1,0,0
1362_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1364_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1365_hpcH_1.fna,,,,,,,,,,,,,,1,0,1
1366_tesE.fna,,,,,,,,,,,,,,1,0,1
1367_npcC_2.fna,,,,,,,,,,,,,,1,0,1
1368_csiR.fna,,,,,,,,,,,,,,1,0,1
1369_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1370_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1371_ftsZ_1.fna,,,,,,,,,,,,,,1,0,1
1379_putative_oxidoreduct...fna,,,,,,,,,,,,,,1,0,1
1381_kstR2_2.fna,,,,,,,,,,,,,,1,0,1
1383_ynfM_1.fna,,,,,,,,,,,,,,1,0,1
1385_trxB_1.fna,,,,,,,,,,,,,,1,0,1
1386_Zn-finger_in_ubiquit...fna,,,,,,,,,,,,,,1,0,1
1390_oxdD.fna,,,,,,,,,,,,,,1,0,1
1399_ChaC-like_protein.fna,,,,,,,,,,,,,,1,0,1
1402_dmlR_8.fna,,,,,,,,,,,,,,1,0,1
1403_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1409_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1415_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1416_cdhR_2.fna,,,,,,,,,,,,,,1,0,1
1417_cph2_4.fna,,,,,,,,,,,,,,1,0,1
1419_opuCA_1.fna,,,,,,,,,,,,,,1,0,1
1420_opuBB_1.fna,,,,,,,,,,,,,,1,0,0
1421_opuBB_2.fna,,,,,,,,,,,,,,1,0,1
1422_opuCC_1.fna,,,,,,,,,,,,,,1,0,1
1425_ABC_transporter-_pho...fna,,,,,,,,,,,,,,1,0,1
1426_Fatty_acid_desaturas...fna,,,,,,,,,,,,,,1,0,1
1427_helix-turn-helix_pro...fna,,,,,,,,,,,,,,1,0,1
1435_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1438_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1445_rbsK_3.fna,,,,,,,,,,,,,,1,0,1
1449_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1450_asnB_1.fna,,,,,,,,,,,,,,1,0,1
1451_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1452_lcfB_1.fna,,,,,,,,,,,,,,1,0,1
1453_nadE_1.fna,,,,,,,,,,,,,,1,0,1
1454_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1455_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1456_Sarcosine_oxidase-_g...fna,,,,,,,,,,,,,,1,0,1
1482_PRC-barrel_domain_pr...fna,,,,,,,,,,,,,,1,0,1
1484_Dual_specificity_pho...fna,,,,,,,,,,,,,,1,0,1
1486_Na+-Pi-cotransporter.fna,,,,,,,,,,,,,,1,0,1
1487_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1490_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1509_ssuB_1.fna,,,,,,,,,,,,,,1,0,0
1515_Transglycosylase_SLT...fna,,,,,,,,,,,,,,1,0,1
1536_rpsF.fna,,,,,,,,,,,,,,1,0,0
1548_ABC_3_transport_fami...fna,,,,,,,,,,,,,,1,0,0
1549_VIT_family_protein.fna,,,,,,,,,,,,,,1,0,0
1550_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1551_site-specific_tyrosi...fna,,,,,,,,,,,,,,1,0,0
1552_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1553_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1554_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1555_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1556_parB_6.fna,,,,,,,,,,,,,,1,0,0
1557_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1558_soj_9.fna,,,,,,,,,,,,,,1,0,0
1559_lasI_4.fna,,,,,,,,,,,,,,1,0,0
1560_Type_IV_secretion_sy...fna,,,,,,,,,,,,,,1,0,0
1561_TrbC-VIRB2_family_pr...fna,,,,,,,,,,,,,,1,0,0
1562_Type_IV_secretory_pa...fna,,,,,,,,,,,,,,1,0,0
1564_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1565_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1566_TrbL-VirB6_plasmid_c...fna,,,,,,,,,,,,,,1,0,0
1567_VirB8_protein.fna,,,,,,,,,,,,,,1,0,0
1568_virB9_4.fna,,,,,,,,,,,,,,1,0,0
1569_Conjugal_transfer_pr...fna,,,,,,,,,,,,,,1,0,0
1570_Type_IV_secretion_sy...fna,,,,,,,,,,,,,,1,0,0
1571_traR_3.fna,,,,,,,,,,,,,,1,0,0
1572_traM_3.fna,,,,,,,,,,,,,,1,0,0
1573_anaerobic_benzoate_c...fna,,,,,,,,,,,,,,1,0,0
1574_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1575_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1576_TraH_2.fna,,,,,,,,,,,,,,1,0,0
1577_apolipoprotein_N-acy...fna,,,,,,,,,,,,,,1,0,0
1578_Peptidase_S26.fna,,,,,,,,,,,,,,1,0,0
1579_recD2_4.fna,,,,,,,,,,,,,,1,0,0
1580_TraC-like_protein.fna,,,,,,,,,,,,,,1,0,0
1581_Conjugal_transfer_pr...fna,,,,,,,,,,,,,,1,0,0
1582_traG_6.fna,,,,,,,,,,,,,,1,0,0
1583_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1584_Alpha-beta_hydrolase...fna,,,,,,,,,,,,,,1,0,0
1586_dmlR_25.fna,,,,,,,,,,,,,,1,0,0
1587_WGR_domain_protein.fna,,,,,,,,,,,,,,1,0,0
1588_yokF_1.fna,,,,,,,,,,,,,,1,0,0
1589_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1590_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1591_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1592_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1593_traC_3.fna,,,,,,,,,,,,,,1,0,0
1594_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1595_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1597_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1598_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1601_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1603_acetyltransferase.fna,,,,,,,,,,,,,,1,0,0
1604_arsC1.fna,,,,,,,,,,,,,,1,0,0
1605_Sodium_Bile_acid_sym...fna,,,,,,,,,,,,,,1,0,0
1607_azr_3.fna,,,,,,,,,,,,,,1,0,0
1610_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1611_xerC_4.fna,,,,,,,,,,,,,,1,0,0
1612_xerC_5.fna,,,,,,,,,,,,,,1,0,0
1613_xerC_6.fna,,,,,,,,,,,,,,1,0,0
1614_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1615_copper_exporting_ATP...fna,,,,,,,,,,,,,,1,0,0
1616_Cytochrome_C.fna,,,,,,,,,,,,,,1,0,0
1617_cusA.fna,,,,,,,,,,,,,,1,0,0
1618_cusB.fna,,,,,,,,,,,,,,1,0,0
1619_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1620_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1621_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1622_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1623_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1624_Outer_membrane_efflu...fna,,,,,,,,,,,,,,1,0,0
1625_copA_2.fna,,,,,,,,,,,,,,1,0,0
1626_Copper_binding_prote...fna,,,,,,,,,,,,,,1,0,0
1627_cusF.fna,,,,,,,,,,,,,,1,0,0
1628_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1629_cyaA_3.fna,,,,,,,,,,,,,,1,0,0
1630_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1631_Protein_of_unknown_f...fna,,,,,,,,,,,,,,1,0,0
1632_merR.fna,,,,,,,,,,,,,,1,0,0
1633_grxC_2.fna,,,,,,,,,,,,,,1,0,0
1634_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1635_copA_3.fna,,,,,,,,,,,,,,1,0,0
1636_silP.fna,,,,,,,,,,,,,,1,0,1
1637_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1640_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1641_fdhC_1.fna,,,,,,,,,,,,,,1,0,1
1642_HTH_DNA_binding_doma...fna,,,,,,,,,,,,,,1,0,0
1643_Tn3_transposase_DDE_...fna,,,,,,,,,,,,,,1,0,0
1644_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1645_anaerobic_benzoate_c...fna,,,,,,,,,,,,,,1,0,0
1646_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1647_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1648_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1649_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1650_Helix-turn-helix_dom...fna,,,,,,,,,,,,,,1,0,0
1651_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1652_Peptidase_S26.fna,,,,,,,,,,,,,,1,0,0
1653_slt_4.fna,,,,,,,,,,,,,,1,0,0
1654_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1655_traG_7.fna,,,,,,,,,,,,,,1,0,0
1657_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1658_Putative_conjugal_tr...fna,,,,,,,,,,,,,,1,0,0
1659_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1660_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1661_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1662_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1663_RES_domain_protein.fna,,,,,,,,,,,,,,1,0,0
1664_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1665_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1667_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1668_HEPN_domain_protein.fna,,,,,,,,,,,,,,1,0,0
1669_Transposase_IS116-IS...fna,,,,,,,,,,,,,,1,0,0
1671_IS2_repressor_TnpA.fna,,,,,,,,,,,,,,1,0,0
1672_Transposase_C_of_IS1...fna,,,,,,,,,,,,,,1,0,0
1673_Transposase_IS66_fam...fna,,,,,,,,,,,,,,1,0,0
1674_Transposase_IS66_fam...fna,,,,,,,,,,,,,,1,0,0
1675_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1676_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1677_mrr.fna,,,,,,,,,,,,,,1,0,0
1678_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1679_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1680_hsdS.fna,,,,,,,,,,,,,,1,0,0
1681_hsdM.fna,,,,,,,,,,,,,,1,0,0
1682_type_I_restriction_e...fna,,,,,,,,,,,,,,1,0,0
1683_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1684_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1685_Transposase_IS116-IS...fna,,,,,,,,,,,,,,1,0,1
1686_Transposase_IS66_fam...fna,,,,,,,,,,,,,,1,0,0
1688_IS2_repressor_TnpA.fna,,,,,,,,,,,,,,1,0,0
1690_Transposase_IS116-IS...fna,,,,,,,,,,,,,,1,0,0
1691_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1692_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1693_wbbL_2.fna,,,,,,,,,,,,,,1,0,0
1694_tuaD_1.fna,,,,,,,,,,,,,,1,0,0
1695_cmoB.fna,,,,,,,,,,,,,,1,0,0
1696_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1697_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1698_kpsT.fna,,,,,,,,,,,,,,1,0,0
1700_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1701_kpsM.fna,,,,,,,,,,,,,,1,0,0
1702_hyaD.fna,,,,,,,,,,,,,,1,0,0
1703_Capsule_polysacchari...fna,,,,,,,,,,,,,,1,0,0
1704_Sulfatase.fna,,,,,,,,,,,,,,1,0,0
1705_xecD_1.fna,,,,,,,,,,,,,,1,0,0
1706_8-amino-7-oxononanoa...fna,,,,,,,,,,,,,,1,0,0
1707_eryA.fna,,,,,,,,,,,,,,1,0,0
1708_Polysaccharide_biosy...fna,,,,,,,,,,,,,,1,0,0
1709_rfbC_2.fna,,,,,,,,,,,,,,1,0,0
1710_rffG_2.fna,,,,,,,,,,,,,,1,0,0
1711_rfbD_2.fna,,,,,,,,,,,,,,1,0,0
1712_rmlA1.fna,,,,,,,,,,,,,,1,0,0
1713_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1714_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1716_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1726_dosP_1.fna,,,,,,,,,,,,,,1,0,1
1738_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1739_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1741_Transglutaminase-lik...fna,,,,,,,,,,,,,,1,0,1
1742_yjcC.fna,,,,,,,,,,,,,,1,0,1
1754_yjaB_2.fna,,,,,,,,,,,,,,1,0,1
1779_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1794_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1796_melA_4.fna,,,,,,,,,,,,,,1,0,0
1797_Phage_capsid_family_...fna,,,,,,,,,,,,,,1,0,0
1798_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1799_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1800_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1801_Phage_head-tail_join...fna,,,,,,,,,,,,,,1,0,0
1802_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1803_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1804_Phage_major_tail_pro...fna,,,,,,,,,,,,,,1,0,0
1805_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1806_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1807_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1808_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1809_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1810_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1811_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1812_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1813_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1814_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1815_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1816_putative_Peptidoglyc...fna,,,,,,,,,,,,,,1,0,0
1817_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1818_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1819_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1821_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1845_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
1874_zinc-binding_protein.fna,,,,,,,,,,,,,,1,0,1
1883_fliC_2.fna,,,,,,,,,,,,,,1,0,1
1884_fliC_3.fna,,,,,,,,,,,,,,1,0,1
1896_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1940_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
1946_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
2000_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2023_tadA_2.fna,,,,,,,,,,,,,,1,0,0
2024_rluB.fna,,,,,,,,,,,,,,1,0,0
2052_atpF2.fna,,,,,,,,,,,,,,1,0,1
2054_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2073_Antibiotic_biosynthe...fna,,,,,,,,,,,,,,1,0,1
2097_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2114_CsbD-like_protein.fna,,,,,,,,,,,,,,1,0,0
2115_PhoU_domain_protein.fna,,,,,,,,,,,,,,1,0,0
2116_degA_5.fna,,,,,,,,,,,,,,1,0,1
2117_cysW_6.fna,,,,,,,,,,,,,,1,0,1
2118_sugC_4.fna,,,,,,,,,,,,,,1,0,1
2119_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2120_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2121_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,1
2122_suhB_6.fna,,,,,,,,,,,,,,1,0,1
2123_Dual_specificity_pho...fna,,,,,,,,,,,,,,1,0,1
2148_entA.fna,,,,,,,,,,,,,,1,0,1
2149_entB.fna,,,,,,,,,,,,,,1,0,1
2150_entE.fna,,,,,,,,,,,,,,1,0,1
2151_entC.fna,,,,,,,,,,,,,,1,0,1
2152_angR.fna,,,,,,,,,,,,,,1,0,1
2153_dhbF_1.fna,,,,,,,,,,,,,,1,0,1
2154_dhbF_2.fna,,,,,,,,,,,,,,1,0,1
2155_Phosphopantetheine_a...fna,,,,,,,,,,,,,,1,0,1
2156_yqjH.fna,,,,,,,,,,,,,,1,0,1
2157_yhfQ.fna,,,,,,,,,,,,,,1,0,1
2158_hmuU_3.fna,,,,,,,,,,,,,,1,0,1
2159_yfiZ_2.fna,,,,,,,,,,,,,,1,0,1
2160_yusV_5.fna,,,,,,,,,,,,,,1,0,1
2161_ntaA_7.fna,,,,,,,,,,,,,,1,0,1
2162_yiaJ.fna,,,,,,,,,,,,,,1,0,1
2163_fyuA.fna,,,,,,,,,,,,,,1,0,1
2173_benM.fna,,,,,,,,,,,,,,1,0,1
2174_ynfM_2.fna,,,,,,,,,,,,,,1,0,1
2190_gsiD_13.fna,,,,,,,,,,,,,,1,0,1
2191_dppB_14.fna,,,,,,,,,,,,,,1,0,1
2192_oppA.fna,,,,,,,,,,,,,,1,0,1
2213_LysM_domain-BON_supe...fna,,,,,,,,,,,,,,1,0,1
2297_hypothetical_protein.fna,,,,,,,,,,,,,,1,0,0
